None	-14.7	-3.4253	-6.91741	-4.077501	-5	0
Arrow	-14.7	-4.077717	-8.295439	-4.077501	-5	0
Arrow	-14.7	-4.077639	-8.393869	-4.077501	-5	0
Arrow	-14.7	-4.077639	-8.393869	-4.077501	-5	0
Arrow	-14.7	-4.077639	-8.393869	-4.077501	-5	0
Arrow	-14.7	-4.077639	-8.393869	-4.077501	-5	0
Arrow	-14.7	-4.077639	-8.393869	-4.077501	-5	0
Arrow	-14.7	-4.077589	-8.4923	-4.077501	-5	0
Arrow	-14.7	-4.077589	-8.4923	-4.077501	-5	0
Arrow	-14.7	-4.077589	-8.4923	-4.077501	-5	0
Arrow	-14.7	-4.077589	-8.4923	-4.077501	-5	0
Arrow	-14.7	-4.077589	-8.4923	-4.077501	-5	0
Arrow	-14.7	-4.077557	-8.590731	-4.077501	-5	0
Arrow	-14.7	-4.077557	-8.590731	-4.077501	-5	0
Arrow	-14.7	-4.077557	-8.590731	-4.077501	-5	0
Arrow	-14.7	-4.077557	-8.590731	-4.077501	-5	0
Arrow	-14.7	-4.077557	-8.590731	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077537	-8.689161	-4.077501	-5	0
Arrow	-14.7	-4.077524	-8.787592	-4.077501	-5	0
Arrow	-14.7	-4.077524	-8.787592	-4.077501	-5	0
Arrow	-14.7	-4.077524	-8.787592	-4.077501	-5	0
Arrow	-14.7	-4.077524	-8.787592	-4.077501	-5	0
Arrow	-14.7	-4.077524	-8.787592	-4.077501	-5	0
Right	-14.7	-4.077501	-10.16562	-4.077501	-5	0
Right	-14.7	-4.077501	-10.16562	-4.077501	-5	0
Right	-14.7	-4.077501	-10.16562	-4.077501	-5	0
Right	-14.7	-4.077501	-10.16562	-4.077501	-5	0
Right	-14.60157	-4.077501	-10.26405	-4.077501	-5	0
Right	-14.60157	-4.077501	-10.26405	-4.077501	-5	0
Right	-14.60157	-4.077501	-10.26405	-4.077501	-5	0
Right	-14.60157	-4.077501	-10.26405	-4.077501	-5	0
Right	-14.60157	-4.077501	-10.26405	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.50314	-4.077501	-10.36248	-4.077501	-5	0
Right	-14.40471	-4.077501	-10.46091	-4.077501	-5	0
Right	-14.40471	-4.077501	-10.46091	-4.077501	-5	0
Right	-14.40471	-4.077501	-10.46091	-4.077501	-5	0
Right	-14.40471	-4.077501	-10.46091	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.30628	-4.077501	-10.55934	-4.077501	-5	0
Right	-14.20785	-4.077501	-10.64173	-4.077501	5	0
Right	-14.20785	-4.077501	-10.64173	-4.077501	5	0
Right	-14.20785	-4.077501	-10.64173	-4.077501	5	0
Right	-14.20785	-4.077501	-10.64173	-4.077501	5	0
Right	-14.20785	-4.077501	-10.64173	-4.077501	5	0
Right	-14.10942	-4.077501	-10.5433	-4.077501	5	0
Right	-14.10942	-4.077501	-10.5433	-4.077501	5	0
Right	-14.10942	-4.077501	-10.5433	-4.077501	5	0
Right	-14.10942	-4.077501	-10.5433	-4.077501	5	0
Right	-14.10942	-4.077501	-10.5433	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-14.01099	-4.077501	-10.44487	-4.077501	5	0
Right	-13.91255	-4.077501	-10.34644	-4.077501	5	0
Right	-13.91255	-4.077501	-10.34644	-4.077501	5	0
Right	-13.91255	-4.077501	-10.34644	-4.077501	5	0
Right	-13.91255	-4.077501	-10.34644	-4.077501	5	0
Right	-13.91255	-4.077501	-10.34644	-4.077501	5	0
Right	-13.81412	-4.077501	-10.24801	-4.077501	5	0
Right	-13.81412	-4.077501	-10.24801	-4.077501	5	0
Right	-13.81412	-4.077501	-10.24801	-4.077501	5	0
Right	-13.81412	-4.077501	-10.24801	-4.077501	5	0
Right	-13.71569	-4.077501	-10.14958	-4.077501	5	0
Right	-13.71569	-4.077501	-10.14958	-4.077501	5	0
Right	-13.71569	-4.077501	-10.14958	-4.077501	5	0
Right	-13.71569	-4.077501	-10.14958	-4.077501	5	0
Right	-13.71569	-4.077501	-10.14958	-4.077501	5	0
Right	-13.61726	-4.077501	-10.05115	-4.077501	5	0
Right	-13.61726	-4.077501	-10.05115	-4.077501	5	0
Right	-13.61726	-4.077501	-10.05115	-4.077501	5	0
Right	-13.61726	-4.077501	-10.05115	-4.077501	5	0
