Right	-13.71569	-4.077501	-4.77937	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.61726	-4.077501	-4.8778	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.51883	-4.077501	-4.976231	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.4204	-4.077501	-5.074662	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.32197	-4.077501	-5.173092	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.22354	-4.077501	-5.271523	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.12511	-4.077501	-5.369954	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
Right	-13.02668	-4.077501	-5.468384	-4.077501	-5	0	100	100
